,Wall time,Step,Value,goal_power,goal,timestamp,smoothed_value,std1,smoothed_value_squared_plus_std1_squared
0,1714154712.400931,30,83.03844451904297,0.85,0.85,1714153135,83.03844451904297,,
1,1714154773.598029,61,53.33370971679688,0.85,0.85,1714153135,68.11144210585398,21.004419412016244,5080.354180574984
2,1714154962.669153,179,40.29386901855469,0.85,0.85,1714153135,58.74557123036181,21.87961218611831,3929.75956859645
3,1714155019.2972157,201,26.918699264526367,0.85,0.85,1714153135,50.668502901536364,23.944122809332193,3140.618203391381
4,1714155069.1866975,226,25.23562431335449,0.85,0.85,1714153135,45.479173278411146,23.64619409916168,2627.497697462975
5,1714155117.743258,248,17.60466766357422,0.85,0.85,1714153135,40.71591682277808,24.024248182750757,2234.9503834657858
6,1714155208.550863,296,13.58029556274414,0.85,0.85,1714153135,36.72154569935166,24.215391022919988,1934.8570809424864
7,1714155280.2786012,348,19.69460868835449,0.85,0.85,1714153135,34.51756282918996,23.182073737590596,1728.8706864421642
8,1714155344.3655422,383,20.268943786621094,0.85,0.85,1714153135,32.86999512025591,22.163123838543232,1571.6406374882504
9,1714155396.1173842,422,21.08764266967773,0.85,0.85,1714153135,31.637762518297322,21.186130903773307,1449.8001598359972
10,1714155491.7362845,493,18.27229881286621,0.85,0.85,1714153135,30.360747348067928,20.46686208976882,1340.66742333483
11,1714155573.8772638,540,18.48557472229004,0.85,0.85,1714153135,29.31553683735958,19.77925645709206,1250.6196860580044
12,1714155674.372579,617,16.781526565551758,0.85,0.85,1714153135,28.292176700076414,19.223630068315583,1169.995215431794
13,1714155807.113948,702,18.06723976135254,0.85,0.85,1714153135,27.51315873848355,18.6360182866733,1104.2750813502153
14,1714155925.719608,768,19.19175338745117,0.85,0.85,1714153135,26.918524787331826,18.048945365981595,1050.3714055503865
15,1714155967.0603256,792,15.920979499816896,0.85,0.85,1714153135,26.178159884463753,17.623487840409734,995.883378597617
16,1714156019.6538997,830,16.227710723876953,0.85,0.85,1714153135,25.544602550975444,17.20322520348164,948.4776768890072
